Close,Close
Reset,Reset
Save,Save
"Are You Sure You Want to Turn Off Page Builder?","Are You Sure You Want to Turn Off Page Builder?"
"Product data may be lost","Product data may be lost"
"Changing the Input Type may result in product data loss. Proceed with caution.","Changing the Input Type may result in product data loss. Proceed with caution."
label,label
"Entity with id ""%1"" does not exist.","Entity with id ""%1"" does not exist."
"block_id is missing.","block_id is missing."
"Block with id %1 does not exist.","Block with id %1 does not exist."
"product_id is missing.","product_id is missing."
"Product with id %1 does not exist.","Product with id %1 does not exist."
"Content type can not be migrated with out parent.","Content type can not be migrated with out parent."
Page,Page
"Page Name","Page Name"
"Page with ID: %s doesn't exist","Page with ID: %s doesn't exist"
"ID: %s","ID: %s"
Condition,Condition
"Photo upload is available in full screen mode","Photo upload is available in full screen mode"
"This will change your Admin and storefront by:","This will change your Admin and storefront by:"
"Removing PageBuilder's advanced content tools","Removing PageBuilder's advanced content tools"
"from their assigned text fields and adding a basic text editor as replacement.","from their assigned text fields and adding a basic text editor as replacement."
"Potentially creating display errors on your storefront","Potentially creating display errors on your storefront"
", due to content reformatting. Also, some content may no longer be editable from within the Admin.",", due to content reformatting. Also, some content may no longer be editable from within the Admin."
"Add to Cart","Add to Cart"
"In stock","In stock"
"Out of stock","Out of stock"
"Add to Wish List","Add to Wish List"
"Add to Compare","Add to Compare"
"Learn More","Learn More"
Search:,Search:
Search,Search
"Add Button","Add Button"
"Empty Column","Empty Column"
"Edit Heading Text","Edit Heading Text"
"Drag content types or columns here","Drag content types or columns here"
Collapse,Collapse
Margin,Margin
Padding,Padding
Collapse,Collapse
"Allowed file types","Allowed file types"
"Drag image here","Drag image here"
"Maximum file size","Maximum file size"
"Select from Gallery","Select from Gallery"
or,or
"Upload Image","Upload Image"
"Upload New Image","Upload New Image"
"Template Manager","Template Manager"
"Please hold! we're just retrieving your content...","Please hold! we're just retrieving your content..."
"Edit with Page Builder","Edit with Page Builder"
"Do not show this again","Do not show this again"
"Drop files here, or click to upload","Drop files here, or click to upload"
Cancel,Cancel
"Turn Off","Turn Off"
"Change Input Type","Change Input Type"
"Page Builder","Page Builder"
Default,Default
Left,Left
Center,Center
Right,Right
Poster,Poster
"Collage Left","Collage Left"
"Collage Center","Collage Center"
"Collage Right","Collage Right"
"Full Height","Full Height"
"Top Aligned","Top Aligned"
Centered,Centered
"Bottom Aligned","Bottom Aligned"
"Full Width Image","Full Width Image"
Grid,Grid
"Advanced Content Tools","Advanced Content Tools"
"Enable Page Builder","Enable Page Builder"
"Includes advanced tools to design page layouts, add Magento content (Product and Category data, CMS content and Blocks), and format text.<br /><br />For Product Attributes — Page Builder can be selected as the “input type” to design layouts and create content.","Includes advanced tools to design page layouts, add Magento content (Product and Category data, CMS content and Blocks), and format text.<br /><br />For Product Attributes — Page Builder can be selected as the “input type” to design layouts and create content."
"Enable Page Builder Content Preview","Enable Page Builder Content Preview"
"Preview Page Builder content on product and category editing pages. Setting to ""No"" can improve performance in case several attributes are editable by Page Builder.","Preview Page Builder content on product and category editing pages. Setting to ""No"" can improve performance in case several attributes are editable by Page Builder."
Appearance,Appearance
Title,Title
Content,Content
"Open on Load?","Open on Load?"
Actions,Actions
Identifier,Identifier
Banner,Banner
"Minimum Height","Minimum Height"
px,px
Background,Background
"Background Color","Background Color"
"No Color","No Color"
"Allowed file types: jpeg, gif, png.","Allowed file types: jpeg, gif, png."
"Background Image","Background Image"
"Background Mobile Image","Background Mobile Image"
"Background Position","Background Position"
"Background Size","Background Size"
Auto,Auto
Cover,Cover
Contain,Contain
"Background Repeat","Background Repeat"
"Background Attachment","Background Attachment"
Scroll,Scroll
Fixed,Fixed
"Message Text","Message Text"
Link,Link
"Show Button","Show Button"
Always,Always
"On Hover","On Hover"
"Never Show","Never Show"
"Button Text","Button Text"
"Button Type","Button Type"
Primary,Primary
Secondary,Secondary
"Show Overlay","Show Overlay"
"Overlay Color","Overlay Color"
"hex color","hex color"
"Overlay Transparency","Overlay Transparency"
%,%
Advanced,Advanced
Alignment,Alignment
Border,Border
None,None
Dotted,Dotted
Dashed,Dashed
Solid,Solid
Double,Double
Groove,Groove
Ridge,Ridge
Inset,Inset
Outset,Outset
"Border Color","Border Color"
"Border Width","Border Width"
"Border Radius","Border Radius"
"CSS Classes","CSS Classes"
"Space separated list of classes.","Space separated list of classes."
"Margins and Padding","Margins and Padding"
Block,Block
"Button Item","Button Item"
"Button Link","Button Link"
Buttons,Buttons
Divider,Divider
"Line Color","Line Color"
"hex code","hex code"
"Example: #FF5733","Example: #FF5733"
"Line Thickness","Line Thickness"
"Line Width","Line Width"
px,px
Heading,Heading
"Heading Type","Heading Type"
"Heading Text","Heading Text"
Code,Code
"Enter HTML, CSS or JavaScript code here","Enter HTML, CSS or JavaScript code here"
"HTML Code","HTML Code"
Image,Image
"Mobile Image","Mobile Image"
"Image Caption","Image Caption"
"Search Engine Optimization","Search Engine Optimization"
"Alternative Text","Alternative Text"
"Title Attribute","Title Attribute"
Map,Map
Position,Position
"You can move the pin by clicking or dragging it where you want. To alter the zoom please use the controls.","You can move the pin by clicking or dragging it where you want. To alter the zoom please use the controls."
"Location Name","Location Name"
Coordinates,Coordinates
Latitude,Latitude
Longitude,Longitude
"Street Address","Street Address"
City,City
"Zip/Postal Code","Zip/Postal Code"
Country,Country
Comment,Comment
"Height","Height"
"Show Controls","Show Controls"
Edit,Edit
Label,Label
Placeholder,Placeholder
Products,Products
"Number of Products to Display","Number of Products to Display"
"Defaults to 5.","Defaults to 5."
Row,Row
"Parallax Background","Parallax Background"
"Enable Parallax Background","Enable Parallax Background"
"Parallax Speed","Parallax Speed"
"

                        <p>Parallax Speed controls how the background will behave when page is scrolled.</p>
                        <p>Negative values will make the background scroll in the reverse direction.</p>
                        <p>Values from 0 to 1 will cause the scroll to be slower than the scroll speed of the window, values from 1 to 2 will be faster.</p>
                        <p>0 - Fixes the background to the window (e.g. no scrolling).</p>
                        <p>1 - Background will scroll at the same speed as the window.</p>

                    ","

                        <p>Parallax Speed controls how the background will behave when page is scrolled.</p>
                        <p>Negative values will make the background scroll in the reverse direction.</p>
                        <p>Values from 0 to 1 will cause the scroll to be slower than the scroll speed of the window, values from 1 to 2 will be faster.</p>
                        <p>0 - Fixes the background to the window (e.g. no scrolling).</p>
                        <p>1 - Background will scroll at the same speed as the window.</p>

                    "
"Enter fractional number from -1.0 to 2.0.","Enter fractional number from -1.0 to 2.0."
Slide,Slide
"Slide Name","Slide Name"
"Link URL","Link URL"
Slider,Slider
Settings,Settings
Autoplay,Autoplay
"Autoplay Speed","Autoplay Speed"
ms,ms
"Delay in milliseconds between each slide","Delay in milliseconds between each slide"
Fade,Fade
"Infinite Loop","Infinite Loop"
"Show Arrows","Show Arrows"
"Show Dots","Show Dots"
Tab,Tab
General,General
"Tab Name","Tab Name"
Tabs,Tabs
"Default Active Tab","Default Active Tab"
"Tab Navigation Alignment","Tab Navigation Alignment"
Text,Text
"Edit Text","Edit Text"
Video,Video
"Video URL","Video URL"
"Supports YouTube & Vimeo.","Supports YouTube & Vimeo."
"Maximum Width","Maximum Width"
Button,Button
Column,Column
"Column Group","Column Group"
"Insert Images...","Insert Images..."
Media,Media
Interactive,Interactive
Magento,Magento
Other,Other
"ID: %1","ID: %1"
"Page", "Page"
"Page Name", "Page Name"
"No Color", "No Color"
"Edit Button Text","Edit Button Text"
Remove,Remove
"Add Button","Add Button"
Column,Column
Move,Move
"There is no free space within the column group to perform this action.","There is no free space within the column group to perform this action."
"Unable to duplicate column","Unable to duplicate column"
"Are you sure you want to remove this item? The data within this item is not recoverable once removed.","Are you sure you want to remove this item? The data within this item is not recoverable once removed."
"Confirm Item Removal","Confirm Item Removal"
Duplicate,Duplicate
"Slide ","Slide "
"Edit slide text","Edit slide text"
Add,Add
"Drop here","Drop here"
"Upload New Image","Upload New Image"
"Find items","Find items"
"Nothing found","Nothing found"
"Full Screen","Full Screen"
"Clear Search","Clear Search"
"An error has occurred while initiating the content area.","An error has occurred while initiating the content area."
"Advanced CMS Error","Advanced CMS Error"
"Please hold! we're just retrieving your content...","Please hold! we're just retrieving your content..."
"You are not able to remove the final row from the content.","You are not able to remove the final row from the content."
"Unable to Remove","Unable to Remove"
"Delete image","Delete image"
"Previous Page","Previous Page"
"Next Page","Next Page"
"Empty Products","Empty Products"
"Please enter a valid video URL.","Please enter a valid video URL."
"The currently selected block does not exist.","The currently selected block does not exist."
"Not Selected","Not Selected"
"Block with ID: %s doesn't exist","Block with ID: %s doesn't exist"
"Block disabled","Block disabled"
"An unknown error occurred. Please try again.","An unknown error occurred. Please try again."
"Empty Block","Empty Block"
"Grid Size","Grid Size"
"Grid size determines the maximum number of columns available.","Grid size determines the maximum number of columns available."
"Select a value between 2 and","Select a value between 2 and"
"Vertical Alignment","Vertical Alignment"
"Vertical alignment controls how the child blocks of this container will be positioned. Set minimum height in order to use vertical alignment.","Vertical alignment controls how the child blocks of this container will be positioned. Set minimum height in order to use vertical alignment."
"Page -- Full Width","Page -- Full Width"
"Category -- Full Width","Category -- Full Width"
"Product -- Full Width","Product -- Full Width"
"Full width appearance will work only with supported layouts.","Full width appearance will work only with supported layouts."
"Full bleed appearance will work only with supported layouts.","Full bleed appearance will work only with supported layouts."
"Full Width","Full Width"
"Full Bleed","Full Bleed"
"Contained","Contained"
"More Information","More Information"
"Reviews","Reviews"
"Layout","Layout"
"Elements","Elements"
"Media","Media"
"Add Content","Add Content"
"No products were found matching your condition","No products were found matching your condition"
"You must provide a valid <a href="%s">Google Maps API key</a> to use a map.","You must provide a valid <a href="%s">Google Maps API key</a> to use a map."
OK,OK
"Adding link in both content and outer element is not allowed","Adding link in both content and outer element is not allowed"
"We are unable to support links within the content field whilst having a link set on the content type. Please remove the content type link if you'd like to set a link within the content. We will automatically remove the links within the content field.","We are unable to support links within the content field whilst having a link set on the content type. Please remove the content type link if you'd like to set a link within the content. We will automatically remove the links within the content field."
"Nested links are not allowed","Nested links are not allowed"
"We are unable to support widget within the content field whilst having a link set on the content type. Please remove the content type link if you'd like to set a widget within the content. We will automatically remove the widget within the content field.","We are unable to support widget within the content field whilst having a link set on the content type. Please remove the content type link if you'd like to set a widget within the content. We will automatically remove the widget within the content field."
"Nested widgets are not allowed","Nested widgets are not allowed"
"Close Full Screen","Close Full Screen"
"Open in Full Screen","Open in Full Screen"
"Insert Widget...","Insert Widget..."
"Insert Image...","Insert Image..."
"Insert Variable...","Insert Variable..."
"Newest products first","Newest products first"
"Oldest products first","Oldest products first"
"Name: A - Z","Name: A - Z"
"Name: Z - A","Name: Z - A"
"Price: high to low","Price: high to low"
"Price: low to high","Price: low to high"
"SKU: ascending","SKU: ascending"
"SKU: descending","SKU: descending"
"Stock: low stock first","Stock: low stock first"
"Stock: high stock first","Stock: high stock first"
"Comma separated product SKUs.","Comma separated product SKUs."
"of %1 total","of %1 total"
"%1 disabled","%1 disabled"
"%1 not visible","%1 not visible"
"%1 out of stock","%1 out of stock"
"Template was successfully saved.","Template was successfully saved."
"Apply %1?","Apply %1?"
"Are you sure you want to apply this template? Applying the template will remove all existing content within Page Builder.","Are you sure you want to apply this template? Applying the template will remove all existing content within Page Builder."
"Delete %1?","Delete %1?"
"Are you sure you want to permanently delete template %1?","Are you sure you want to permanently delete template %1?"
"There is no content able to be saved within Page Builder.","There is no content able to be saved within Page Builder."
"Save Content as Template","Save Content as Template"
"Template Name","Template Name"
